placa,tipo_infraccion,gravedad,tipo_vehiculo,velocidad,fecha_hora,hora
MYQ-508,INVASION_CARRIL,GRAVE,AUTO,102.3649588650457,2025-04-30 15:30:29.937624,18
EFT-381,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,AUTO,60.84870283958181,2024-11-12 15:30:29.938025,16
ECL-124,EXCESO_VELOCIDAD,MODERADA,AUTO,43.18781839666535,2025-03-15 15:30:29.938391,19
YOY-313,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,CAMION,55.92846996656418,2024-11-21 15:30:29.938731,16
RZS-502,LUZ_ROJA,MODERADA,BUS,62.89211757595484,2025-09-29 15:30:29.939103,10
NWQ-981,EXCESO_VELOCIDAD,GRAVE,BUS,58.42548438654564,2025-03-18 15:30:29.939456,0
TIQ-247,GIRO_PROHIBIDO,LEVE,CAMION,69.19186112374935,2025-05-09 15:30:29.939816,2
JBC-570,INVASION_CARRIL,MODERADA,AUTO,61.3052472058858,2025-05-10 15:30:29.940192,4
MNQ-332,LUZ_ROJA,MODERADA,AUTO,44.45784642037205,2025-08-08 15:30:29.940538,23
XUD-971,INVASION_CARRIL,MUY_GRAVE,AUTO,55.72453727587707,2025-08-11 15:30:29.940895,16
YVM-798,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,CAMION,69.6303825230298,2025-01-20 15:30:29.941757,10
JCR-949,EXCESO_VELOCIDAD,MODERADA,AUTO,53.28057992325037,2025-06-06 15:30:29.942162,14
ZVL-379,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,41.77790796167035,2025-08-25 15:30:29.942524,9
OSK-669,NO_CINTURON,MODERADA,MOTO,61.12039299889891,2024-12-19 15:30:29.942890,16
MYU-745,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,75.5249916319032,2025-08-04 15:30:29.943277,23
WUJ-441,LUZ_ROJA,MODERADA,AUTO,25.957532032538857,2025-10-10 15:30:29.943632,8
PXL-338,NO_CINTURON,LEVE,AUTO,56.8602507506775,2025-08-24 15:30:29.943986,11
RDR-392,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,60.441458875163285,2024-11-10 15:30:29.944306,10
AEI-623,LUZ_ROJA,MODERADA,BUS,67.74966668903951,2025-07-24 15:30:29.944649,1
KXQ-866,EXCESO_VELOCIDAD,GRAVE,AUTO,37.630196829881754,2025-01-14 15:30:29.945025,18
UXZ-316,GIRO_PROHIBIDO,MODERADA,AUTO,84.75255389748017,2025-09-30 15:30:29.945383,13
PXS-875,EXCESO_VELOCIDAD,GRAVE,CAMION,27.23260897422287,2025-07-24 15:30:29.945787,6
OMR-605,EXCESO_VELOCIDAD,MODERADA,AUTO,64.10293156712646,2025-06-22 15:30:29.946189,19
BMH-741,INVASION_CARRIL,LEVE,AUTO,82.94236270332914,2025-06-19 15:30:29.946529,4
NZD-700,LUZ_ROJA,MODERADA,AUTO,75.62775915479644,2025-02-26 15:30:29.946867,18
DFM-983,EXCESO_VELOCIDAD,GRAVE,MOTO,48.34736778163896,2024-10-21 15:30:29.947274,10
GQW-893,EXCESO_VELOCIDAD,GRAVE,AUTO,46.55493446466787,2025-05-28 15:30:29.947625,12
JCR-949,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,48.28486584677724,2025-04-25 15:30:29.948016,12
GDF-540,EXCESO_VELOCIDAD,LEVE,AUTO,63.89824852378946,2025-05-24 15:30:29.948376,18
FBU-260,LUZ_ROJA,MODERADA,AUTO,60.5057858235158,2025-04-17 15:30:29.948719,17
DVQ-300,EXCESO_VELOCIDAD,GRAVE,AUTO,64.02890371566447,2025-01-31 15:30:29.949104,6
KND-765,LUZ_ROJA,LEVE,AUTO,84.48063749943448,2025-01-10 15:30:29.949452,16
OCW-919,LUZ_ROJA,MODERADA,AUTO,66.14696269609922,2024-11-09 15:30:29.949811,11
JDN-962,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,42.33381528600741,2025-03-10 15:30:29.950216,22
QQZ-663,USO_CELULAR,MODERADA,AUTO,113.9920017104609,2025-01-28 15:30:29.950578,20
HYE-494,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,46.64434412609883,2024-11-21 15:30:29.950972,3
MIO-912,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,69.41416818888676,2025-01-12 15:30:29.951329,11
TDH-759,LUZ_ROJA,GRAVE,MOTO,51.010239850588086,2025-04-09 15:30:29.951679,11
GTO-206,INVASION_CARRIL,LEVE,AUTO,51.939348386676826,2025-07-04 15:30:29.952073,3
PKV-619,LUZ_ROJA,MODERADA,AUTO,67.32143072068773,2025-05-14 15:30:29.952422,3
CSH-328,INVASION_CARRIL,LEVE,CAMION,86.5125359364801,2025-06-12 15:30:29.952774,2
QIK-649,NO_CINTURON,GRAVE,BUS,37.818343142305714,2025-08-12 15:30:29.953174,21
KEL-934,NO_RESPETAR_PASO_PEATONAL,GRAVE,MOTO,85.08398856146292,2025-05-23 15:30:29.953555,11
PWB-596,USO_CELULAR,GRAVE,MOTO,67.74519569562776,2025-05-04 15:30:29.953962,4
CPW-111,EXCESO_VELOCIDAD,LEVE,AUTO,73.01482594772276,2024-10-24 15:30:29.954396,12
YYT-844,NO_CINTURON,LEVE,CAMION,30.152767218012794,2025-07-17 15:30:29.954750,12
GEK-656,EXCESO_VELOCIDAD,GRAVE,MOTO,49.87682255354824,2025-06-14 15:30:29.955168,2
VWE-835,INVASION_CARRIL,LEVE,AUTO,71.96776052073209,2025-07-08 15:30:29.955521,23
HSG-297,LUZ_ROJA,GRAVE,AUTO,31.89838044068075,2025-06-02 15:30:29.955882,1
NJK-325,LUZ_ROJA,LEVE,AUTO,58.26455275626498,2025-08-19 15:30:29.956254,0
DMK-358,EXCESO_VELOCIDAD,LEVE,AUTO,69.11348440682065,2025-02-06 15:30:29.956607,22
AXT-686,INVASION_CARRIL,LEVE,AUTO,61.54376085784856,2025-04-16 15:30:29.957016,15
RHM-323,NO_RESPETAR_PASO_PEATONAL,GRAVE,MOTO,25.28933900999842,2025-02-12 15:30:29.957334,23
WQI-198,NO_CINTURON,LEVE,AUTO,55.61887047590185,2025-03-23 15:30:29.957853,0
UQW-584,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,53.9436694923146,2025-08-01 15:30:29.958243,9
LGB-323,EXCESO_VELOCIDAD,LEVE,AUTO,62.04896093383128,2025-03-05 15:30:29.959341,5
OGL-608,GIRO_PROHIBIDO,LEVE,MOTO,60.38077916958407,2025-07-17 15:30:29.959746,18
IUI-301,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,47.81181344817021,2025-04-22 15:30:29.960142,3
GRB-446,USO_CELULAR,GRAVE,AUTO,91.57946144187468,2025-09-05 15:30:29.960487,6
DMK-358,EXCESO_VELOCIDAD,LEVE,AUTO,52.109876438559745,2025-04-07 15:30:29.960822,21
WJJ-771,EXCESO_VELOCIDAD,MODERADA,AUTO,71.64024032275479,2025-10-02 15:30:29.961192,15
MOU-179,ESTACIONAMIENTO_PROHIBIDO,LEVE,CAMION,94.57745788131211,2025-07-07 15:30:29.961532,15
PDK-545,EXCESO_VELOCIDAD,LEVE,AUTO,56.84688447010281,2025-01-12 15:30:29.961911,11
EES-478,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,67.47907227730845,2025-01-11 15:30:29.962295,16
IUI-301,INVASION_CARRIL,GRAVE,AUTO,71.30603455767672,2025-09-17 15:30:29.962661,4
MDD-169,NO_CINTURON,LEVE,AUTO,55.72631478183803,2025-02-23 15:30:29.963057,15
AVW-470,INVASION_CARRIL,GRAVE,MOTO,69.60254454184576,2024-11-27 15:30:29.963410,15
GTF-600,INVASION_CARRIL,MODERADA,AUTO,52.902406167969986,2025-02-25 15:30:29.963749,12
KLL-455,NO_CINTURON,LEVE,MOTO,62.18807347727513,2025-09-09 15:30:29.964326,21
KZW-447,EXCESO_VELOCIDAD,LEVE,AUTO,62.83763607848064,2025-04-22 15:30:29.964658,16
VXI-791,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,45.70441262678566,2025-09-19 15:30:29.965024,6
VHB-376,LUZ_ROJA,LEVE,AUTO,57.989106692773056,2025-02-25 15:30:29.965365,21
WNX-485,NO_CINTURON,LEVE,AUTO,53.67368292585904,2025-01-27 15:30:29.965692,23
HJI-894,LUZ_ROJA,LEVE,MOTO,72.30348597458976,2025-01-25 15:30:29.966077,20
CFM-219,GIRO_PROHIBIDO,LEVE,MOTO,72.25959305607489,2025-03-10 15:30:29.966437,4
FPC-759,USO_CELULAR,LEVE,AUTO,80.65771404756842,2024-12-23 15:30:29.966779,14
KWA-913,GIRO_PROHIBIDO,MODERADA,CAMION,75.30054760353134,2025-03-16 15:30:29.967197,23
ZOJ-115,USO_CELULAR,GRAVE,BUS,60.73992248692265,2025-05-02 15:30:29.967540,14
BTY-265,GIRO_PROHIBIDO,MODERADA,AUTO,70.8367047783147,2024-11-30 15:30:29.967911,5
LRN-984,INVASION_CARRIL,LEVE,CAMION,68.64677017683634,2025-05-22 15:30:29.968306,0
RWR-322,ESTACIONAMIENTO_PROHIBIDO,GRAVE,CAMION,37.37166047680715,2025-07-20 15:30:29.968675,12
QWM-378,LUZ_ROJA,LEVE,AUTO,74.71105847801121,2024-11-07 15:30:29.969089,14
IEA-918,GIRO_PROHIBIDO,MODERADA,MOTO,69.68981908426161,2025-08-20 15:30:29.969452,12
FRS-355,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,48.100585022229325,2025-04-06 15:30:29.969834,12
LBW-838,USO_CELULAR,MUY_GRAVE,AUTO,66.49266830775416,2025-09-20 15:30:29.970223,15
API-880,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,55.06738037435191,2025-04-07 15:30:29.970558,7
RNR-805,LUZ_ROJA,LEVE,MOTO,87.43591218489077,2024-11-10 15:30:29.970905,5
UER-703,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,62.70158201198122,2025-08-17 15:30:29.971321,23
ZBE-128,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,49.03013089577087,2025-04-06 15:30:29.971675,1
CCA-395,NO_CINTURON,LEVE,MOTO,56.89523116352447,2025-04-25 15:30:29.972089,13
RFE-415,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,44.5346208727904,2025-07-24 15:30:29.972446,14
JZL-352,LUZ_ROJA,LEVE,MOTO,77.57715214910768,2024-12-28 15:30:29.972796,21
JLX-926,INVASION_CARRIL,MODERADA,AUTO,82.47146450231676,2025-09-13 15:30:29.973213,21
BSS-391,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,70.53826346577267,2025-05-02 15:30:29.973694,12
BTJ-861,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,80.14005164118902,2025-04-23 15:30:29.974088,14
WNG-894,EXCESO_VELOCIDAD,LEVE,CAMION,90.41372959987078,2025-09-09 15:30:29.974455,3
WJS-180,NO_CINTURON,GRAVE,AUTO,60.05063962338389,2025-08-03 15:30:29.974834,5
QUL-796,NO_CINTURON,LEVE,AUTO,56.792597723671996,2025-02-20 15:30:29.975253,12
ROL-108,LUZ_ROJA,LEVE,MOTO,80.90443013786017,2024-12-30 15:30:29.975621,17
DEW-330,INVASION_CARRIL,LEVE,AUTO,54.16123614649555,2025-03-09 15:30:29.976087,23
XKS-692,USO_CELULAR,LEVE,CAMION,95.72168081514167,2025-02-19 15:30:29.976426,10
FZL-784,EXCESO_VELOCIDAD,LEVE,AUTO,54.54580056147574,2024-10-27 15:30:29.976772,11
BAP-602,EXCESO_VELOCIDAD,MODERADA,AUTO,85.66660937515576,2025-05-05 15:30:29.977185,19
NPN-982,INVASION_CARRIL,LEVE,AUTO,43.34749711915984,2025-07-18 15:30:29.977541,16
HBM-380,INVASION_CARRIL,MODERADA,AUTO,69.21503826941179,2025-05-02 15:30:29.977929,10
EKF-245,NO_CINTURON,GRAVE,AUTO,40.83227524405301,2025-08-13 15:30:29.978326,7
HYE-494,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,71.17917495114519,2024-11-13 15:30:29.978679,7
RGH-932,INVASION_CARRIL,MODERADA,AUTO,60.60837652307778,2025-04-10 15:30:29.979090,5
NAS-784,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,56.053428434621885,2025-06-07 15:30:29.979413,8
YNE-146,USO_CELULAR,GRAVE,MOTO,75.4383874386884,2025-06-24 15:30:29.979733,17
EVU-834,EXCESO_VELOCIDAD,MODERADA,AUTO,36.155088420503844,2025-04-29 15:30:29.980402,10
HBH-958,USO_CELULAR,GRAVE,AUTO,52.44241119168479,2025-06-27 15:30:29.980755,17
KPD-599,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,68.40978779368163,2025-02-07 15:30:29.981157,2
SDR-613,GIRO_PROHIBIDO,MODERADA,CAMION,59.277049088289175,2025-09-21 15:30:29.981502,19
QQT-979,USO_CELULAR,LEVE,AUTO,63.45873461293336,2024-11-13 15:30:29.981864,11
VUK-863,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,57.23951401201496,2025-02-19 15:30:29.982225,23
ACE-561,GIRO_PROHIBIDO,MODERADA,MOTO,22.682669136565032,2025-08-24 15:30:29.982546,8
QJY-922,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,57.687464424478705,2024-10-26 15:30:29.982887,21
CTK-948,EXCESO_VELOCIDAD,LEVE,MOTO,45.784222463904015,2025-05-10 15:30:29.983258,20
RYX-624,LUZ_ROJA,LEVE,MOTO,59.06044343146042,2025-09-23 15:30:29.983603,12
AYG-620,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,52.0813141097053,2025-02-14 15:30:29.983996,9
TQG-316,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,65.15801719721905,2024-12-05 15:30:29.984353,18
EIX-291,EXCESO_VELOCIDAD,LEVE,AUTO,45.17408342299691,2025-09-04 15:30:29.984703,2
HWG-742,USO_CELULAR,MODERADA,MOTO,54.56478663680846,2025-02-10 15:30:29.985097,6
FHW-914,INVASION_CARRIL,LEVE,AUTO,71.12733441585189,2025-05-07 15:30:29.985438,18
ZUR-592,EXCESO_VELOCIDAD,LEVE,AUTO,56.41109692995816,2024-11-17 15:30:29.985806,20
XKI-687,GIRO_PROHIBIDO,GRAVE,AUTO,70.06115738149332,2025-03-05 15:30:29.986182,2
APL-982,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,73.77373880594405,2025-08-12 15:30:29.986524,21
GVZ-225,INVASION_CARRIL,MODERADA,AUTO,52.81067644142782,2025-03-22 15:30:29.986881,10
HUG-221,USO_CELULAR,MUY_GRAVE,MOTO,46.79584569251834,2025-03-14 15:30:29.987244,17
YWC-542,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,44.70714878965136,2025-01-06 15:30:29.987579,23
JBW-880,GIRO_PROHIBIDO,LEVE,MOTO,91.10668024204925,2025-05-02 15:30:29.987934,11
WIL-740,GIRO_PROHIBIDO,MODERADA,MOTO,48.20543920292507,2025-05-27 15:30:29.988342,11
JDV-576,EXCESO_VELOCIDAD,LEVE,AUTO,42.683255114343126,2025-05-03 15:30:29.988701,4
ICT-636,EXCESO_VELOCIDAD,MODERADA,MOTO,93.87399739933834,2024-10-13 15:30:29.989096,17
YCC-766,EXCESO_VELOCIDAD,LEVE,MOTO,55.80113186516989,2025-10-02 15:30:29.989469,11
JGY-372,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,52.634554528830186,2025-01-14 15:30:29.989839,18
EJG-140,LUZ_ROJA,GRAVE,AUTO,57.84510705154323,2025-09-10 15:30:29.990227,11
OHE-256,INVASION_CARRIL,LEVE,AUTO,57.523791524954305,2025-03-30 15:30:29.990581,4
SZC-667,EXCESO_VELOCIDAD,GRAVE,AUTO,30.12169102092899,2025-09-21 15:30:29.990953,4
PXL-338,LUZ_ROJA,MODERADA,AUTO,40.75001504066532,2025-05-20 15:30:29.991329,19
YOY-313,EXCESO_VELOCIDAD,LEVE,MOTO,56.9533102691038,2025-09-01 15:30:29.991666,21
CMM-853,NO_CINTURON,MODERADA,AUTO,52.22359519040502,2025-07-11 15:30:29.992043,22
OGL-608,GIRO_PROHIBIDO,GRAVE,CAMION,82.04088094743207,2025-07-09 15:30:29.992398,5
KYY-250,EXCESO_VELOCIDAD,LEVE,AUTO,22.348276165158488,2025-01-31 15:30:29.992711,5
REL-271,USO_CELULAR,MUY_GRAVE,AUTO,56.15396166701556,2024-11-25 15:30:29.993204,19
EDJ-283,INVASION_CARRIL,GRAVE,AUTO,39.94387338168242,2025-02-19 15:30:29.993520,3
UYD-493,NO_CINTURON,LEVE,AUTO,72.63770844682506,2025-09-28 15:30:29.993832,15
GNT-128,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,71.32438149212946,2025-09-23 15:30:29.994196,1
GNT-950,EXCESO_VELOCIDAD,GRAVE,AUTO,59.41313049669971,2025-06-11 15:30:29.994525,3
QAO-602,USO_CELULAR,MODERADA,AUTO,58.29166210849466,2025-03-29 15:30:29.996005,19
GRB-446,LUZ_ROJA,LEVE,BUS,32.943742738612556,2025-06-09 15:30:29.996335,9
VWE-835,NO_CINTURON,LEVE,BUS,64.97206344496342,2025-04-04 15:30:29.996647,23
ZTH-928,EXCESO_VELOCIDAD,LEVE,AUTO,68.58577848461854,2025-08-03 15:30:29.999080,10
XNX-913,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,47.091453158661565,2025-07-09 15:30:29.999393,16
XKI-687,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,58.158218781780946,2024-10-28 15:30:29.999721,0
PPA-300,NO_CINTURON,LEVE,AUTO,61.43695088444468,2025-06-15 15:30:30.001173,5
ZZA-850,EXCESO_VELOCIDAD,GRAVE,AUTO,53.40450073596287,2025-02-01 15:30:30.001513,9
OAZ-753,INVASION_CARRIL,LEVE,AUTO,51.06865195685936,2025-03-08 15:30:30.001877,16
JBC-570,EXCESO_VELOCIDAD,MODERADA,AUTO,49.526072268729116,2025-09-07 15:30:30.003137,0
HOC-305,LUZ_ROJA,MODERADA,MOTO,61.862635271169204,2025-10-11 15:30:30.003500,1
JJS-977,EXCESO_VELOCIDAD,LEVE,MOTO,60.56362289003798,2024-12-12 15:30:30.003889,19
YBO-814,USO_CELULAR,LEVE,AUTO,55.279637568178615,2024-12-18 15:30:30.004582,21
GIH-879,LUZ_ROJA,GRAVE,AUTO,29.04172429868263,2025-02-03 15:30:30.004926,14
RNR-805,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,71.31093190846686,2025-08-02 15:30:30.005314,20
QEQ-180,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,78.7061019932084,2024-11-28 15:30:30.005656,21
DQG-843,NO_CINTURON,LEVE,AUTO,73.020978636172,2024-12-25 15:30:30.006052,19
PME-692,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,AUTO,40.969620347352404,2025-05-11 15:30:30.006378,15
ISP-939,EXCESO_VELOCIDAD,LEVE,AUTO,86.79895535890044,2025-08-17 15:30:30.006721,11
JZL-352,LUZ_ROJA,LEVE,AUTO,53.052832026847,2025-02-21 15:30:30.007115,6
SDR-613,EXCESO_VELOCIDAD,LEVE,AUTO,96.63499211764834,2025-03-24 15:30:30.007460,8
VQR-321,GIRO_PROHIBIDO,MODERADA,AUTO,54.7776390477403,2025-01-20 15:30:30.007791,6
PWB-596,GIRO_PROHIBIDO,GRAVE,MOTO,58.876101658223284,2025-06-09 15:30:30.008189,11
VWE-835,LUZ_ROJA,LEVE,AUTO,68.68392972856853,2024-10-22 15:30:30.008520,7
IEA-918,LUZ_ROJA,GRAVE,MOTO,66.900634857907,2025-05-28 15:30:30.009047,21
SVB-781,LUZ_ROJA,MODERADA,MOTO,67.49528754207235,2025-07-22 15:30:30.009399,12
AEW-388,NO_CINTURON,LEVE,AUTO,78.89784286354687,2024-12-05 15:30:30.009758,11
BUL-829,ESTACIONAMIENTO_PROHIBIDO,LEVE,MOTO,55.79246919882574,2025-07-10 15:30:30.010165,20
TYU-765,NO_CINTURON,GRAVE,AUTO,38.95700764188218,2025-09-02 15:30:30.010532,6
NOL-775,GIRO_PROHIBIDO,MODERADA,MOTO,81.27603819054875,2025-01-25 15:30:30.012159,7
RHM-323,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,54.92346322777771,2025-06-27 15:30:30.012515,15
XCL-287,LUZ_ROJA,LEVE,AUTO,69.27132024311149,2025-06-26 15:30:30.012899,20
UKH-110,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,65.76293238154591,2025-07-23 15:30:30.014339,11
WIL-740,EXCESO_VELOCIDAD,LEVE,AUTO,55.6814088469812,2025-07-24 15:30:30.014695,5
GQW-893,USO_CELULAR,GRAVE,AUTO,63.675579964731085,2024-10-29 15:30:30.015094,16
UKH-110,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,73.52974327982523,2025-07-05 15:30:30.015456,17
CQC-647,EXCESO_VELOCIDAD,LEVE,AUTO,83.77149351089787,2025-08-01 15:30:30.015793,18
HOC-305,EXCESO_VELOCIDAD,MODERADA,AUTO,63.52280398451267,2025-09-20 15:30:30.016962,11
VWV-849,EXCESO_VELOCIDAD,MODERADA,AUTO,78.61795919115127,2025-05-30 15:30:30.017314,12
WUJ-441,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,61.84380548621894,2025-04-27 15:30:30.017648,23
HHG-715,NO_RESPETAR_PASO_PEATONAL,MODERADA,CAMION,49.66139231602223,2025-08-28 15:30:30.018033,13
ROS-546,INVASION_CARRIL,GRAVE,AUTO,28.12357647918548,2024-12-16 15:30:30.018373,14
BAP-602,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,64.76179420375539,2025-02-02 15:30:30.018701,7
WNX-485,EXCESO_VELOCIDAD,GRAVE,AUTO,93.8023579464876,2025-09-16 15:30:30.019066,14
YZI-852,LUZ_ROJA,LEVE,AUTO,53.04567937294633,2025-10-07 15:30:30.019402,12
XWE-879,INVASION_CARRIL,LEVE,MOTO,19.428153032115524,2025-02-26 15:30:30.019756,19
KKP-982,LUZ_ROJA,GRAVE,AUTO,58.582290894483485,2024-10-29 15:30:30.020158,9
MYQ-508,USO_CELULAR,LEVE,BUS,43.90382807354711,2025-07-22 15:30:30.020561,6
EOY-549,LUZ_ROJA,MODERADA,AUTO,48.13108273039797,2025-08-17 15:30:30.020913,14
JZS-138,EXCESO_VELOCIDAD,GRAVE,AUTO,72.7765824538946,2025-09-02 15:30:30.021294,16
TQG-316,INVASION_CARRIL,MUY_GRAVE,AUTO,76.72071902719075,2025-02-23 15:30:30.021635,14
AVW-470,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,63.91238400951585,2025-03-08 15:30:30.022043,21
QMP-523,GIRO_PROHIBIDO,LEVE,AUTO,67.21118741334438,2024-12-15 15:30:30.022405,12
LYQ-574,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,65.78036831909006,2025-07-28 15:30:30.022750,3
SDR-613,GIRO_PROHIBIDO,GRAVE,CAMION,52.047309370257466,2025-05-10 15:30:30.023149,0
RZS-502,EXCESO_VELOCIDAD,MODERADA,AUTO,91.94695714624898,2025-02-08 15:30:30.023491,5
QJY-922,LUZ_ROJA,LEVE,BUS,75.90508629100908,2024-11-09 15:30:30.023831,20
YGA-484,NO_CINTURON,GRAVE,MOTO,43.0522521417216,2025-08-16 15:30:30.024180,20
IUI-301,EXCESO_VELOCIDAD,LEVE,AUTO,47.64244695538269,2024-11-14 15:30:30.024517,22
HEP-701,NO_CINTURON,LEVE,AUTO,64.296005642723,2025-09-21 15:30:30.024861,20
XMC-425,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,88.40212587132041,2025-08-30 15:30:30.025238,8
TAE-428,USO_CELULAR,LEVE,AUTO,58.86735041149789,2025-07-28 15:30:30.025573,0
YKH-141,INVASION_CARRIL,LEVE,CAMION,75.01399018793502,2025-02-22 15:30:30.025911,6
BMH-741,USO_CELULAR,GRAVE,AUTO,47.88612989852556,2025-05-22 15:30:30.026266,12
HVY-338,NO_CINTURON,MODERADA,AUTO,56.64791242144591,2025-09-27 15:30:30.026614,9
BUL-829,EXCESO_VELOCIDAD,LEVE,MOTO,67.0516381379354,2025-08-16 15:30:30.027172,23
BNU-715,ESTACIONAMIENTO_PROHIBIDO,MODERADA,CAMION,58.77861028461823,2025-03-29 15:30:30.027518,4
JCR-949,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,52.93512480764376,2025-03-31 15:30:30.028040,17
KLM-111,EXCESO_VELOCIDAD,LEVE,MOTO,52.37382387329521,2025-03-14 15:30:30.028423,17
QHD-521,EXCESO_VELOCIDAD,LEVE,AUTO,54.61277261540561,2024-12-26 15:30:30.028790,8
NXR-387,USO_CELULAR,MODERADA,MOTO,64.53231475228297,2025-01-26 15:30:30.029212,5
OMR-605,NO_CINTURON,MODERADA,AUTO,41.365345831856985,2025-01-03 15:30:30.029573,20
PXS-875,GIRO_PROHIBIDO,GRAVE,CAMION,34.487939627282515,2025-03-09 15:30:30.029966,21
DQG-843,LUZ_ROJA,MODERADA,AUTO,38.08302542189953,2025-06-05 15:30:30.030322,1
AEW-388,NO_RESPETAR_PASO_PEATONAL,LEVE,BUS,43.2623467953555,2025-09-15 15:30:30.030690,14
CWK-942,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,78.02897504309314,2025-08-21 15:30:30.031079,1
PSD-646,EXCESO_VELOCIDAD,GRAVE,AUTO,60.131826639481076,2025-01-10 15:30:30.031427,21
RYX-624,EXCESO_VELOCIDAD,GRAVE,AUTO,69.61224617671652,2025-05-22 15:30:30.031779,10
RYX-624,EXCESO_VELOCIDAD,LEVE,AUTO,61.19776417809516,2025-06-02 15:30:30.032181,12
WQI-198,USO_CELULAR,MODERADA,AUTO,63.887004826265084,2025-05-25 15:30:30.032526,20
ZNB-921,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,52.7299911189984,2025-02-28 15:30:30.032887,1
XFS-673,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,30.53195942845613,2025-04-08 15:30:30.033261,20
BDQ-198,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,AUTO,37.78281413067427,2025-09-13 15:30:30.033572,14
VCP-780,EXCESO_VELOCIDAD,GRAVE,CAMION,59.890911075004404,2024-11-24 15:30:30.033913,2
YNE-146,EXCESO_VELOCIDAD,MODERADA,AUTO,43.102903128801636,2024-11-09 15:30:30.034288,18
LGB-323,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,BUS,56.14459981120169,2024-12-10 15:30:30.034623,18
OMR-605,NO_CINTURON,LEVE,MOTO,73.96914000004384,2024-10-24 15:30:30.034989,11
TUD-664,NO_CINTURON,LEVE,AUTO,96.61832583707871,2025-08-06 15:30:30.035332,6
QJQ-607,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,66.55690169596578,2025-02-21 15:30:30.035660,9
RNR-805,EXCESO_VELOCIDAD,LEVE,AUTO,85.39988453610573,2024-11-11 15:30:30.036046,21
HBH-650,EXCESO_VELOCIDAD,MODERADA,AUTO,60.46012764106064,2025-02-04 15:30:30.036415,15
ZVZ-669,GIRO_PROHIBIDO,GRAVE,AUTO,77.33891702821929,2024-10-13 15:30:30.036785,0
ATQ-239,INVASION_CARRIL,GRAVE,AUTO,75.78160233711954,2025-02-10 15:30:30.037204,23
HZJ-701,NO_CINTURON,MODERADA,AUTO,60.70130529071578,2025-01-09 15:30:30.037563,7
PDE-987,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,80.97002296804892,2025-10-04 15:30:30.037932,12
